Participant ID,time,watch_local_time,watch_local_date,watch_local_hour,time_of_day,is_daytime_watch,is_nighttime_watch,video_id,watched_title,clean_title,watch_action_prefix,watch_action_language_hint,url,donated_channel_title,donated_channel_url,donated_channel_id,metadata_title,metadata_channel,metadata_uploader,metadata_channel_id,analysis_channel_title,analysis_channel_id,duration_seconds,aspect_ratio,width,height,resolution,fps,shorts_metadata_available,is_short,is_long,is_short_by_metadata,view_count,like_count,comment_count,channel_follower_count,upload_date,metadata_timestamp,metadata_url,categories,tags,language,metadata_status,metadata_join_status,searched_for,has_search_history,seconds_since_prior_search,subscribed,has_subscription_history,has_metadata,has_duration,has_channel_id,metadata_error,generalized_error_msg,problematic_category,problematic_critical,problematic_assessment_label,is_problematic
Alma,2015-07-25 09:53:11.011000+00:00,2015-07-25 11:53:11.011000+02:00,2015-07-25,11,day,True,False,VID00000004,Watched Demo video 004,Demo video 004,Watched,English,https://www.youtube.com/watch?v=VID00000004,Demo channel 112,https://www.youtube.com/channel/UCDEMOCHANNEL00000112,UCDEMOCHANNEL00000112,Demo video 004,Demo channel 112,Demo channel 112,UCDEMOCHANNEL00000112,Demo channel 112,UCDEMOCHANNEL00000112,388.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,5936.0,118.0,17.0,1404.0,20200105,1578182400.0,https://www.youtube.com/watch?v=VID00000004,"[""Demo category""]","[""demo tag 004""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Alma,2015-07-22 09:37:02.645000+00:00,2015-07-22 11:37:02.645000+02:00,2015-07-22,11,day,True,False,VID00000305,Watched Demo video 305,Demo video 305,Watched,English,https://www.youtube.com/watch?v=VID00000305,Demo channel 078,https://www.youtube.com/channel/UCDEMOCHANNEL00000078,UCDEMOCHANNEL00000078,Demo video 305,Demo channel 078,Demo channel 078,UCDEMOCHANNEL00000078,Demo channel 078,UCDEMOCHANNEL00000078,2253.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,308266.0,4283.0,752.0,26149.0,20200906,1599350400.0,https://www.youtube.com/watch?v=VID00000305,"[""Demo category""]","[""demo tag 249""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Alma,2015-07-20 11:54:30.034000+00:00,2015-07-20 13:54:30.034000+02:00,2015-07-20,13,day,True,False,VID00000133,Watched Demo video 133,Demo video 133,Watched,English,https://www.youtube.com/watch?v=VID00000133,Demo channel 083,https://www.youtube.com/channel/UCDEMOCHANNEL00000083,UCDEMOCHANNEL00000083,Demo video 133,Demo channel 083,Demo channel 083,UCDEMOCHANNEL00000083,Demo channel 083,UCDEMOCHANNEL00000083,673.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,135506.0,1903.0,332.0,12009.0,20200419,1587254400.0,https://www.youtube.com/watch?v=VID00000133,"[""Demo category""]","[""demo tag 109""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Alma,2015-07-17 20:35:04.498000+00:00,2015-07-17 22:35:04.498000+02:00,2015-07-17,22,day,True,False,VID00000217,Watched Demo video 217,Demo video 217,Watched,English,https://www.youtube.com/watch?v=VID00000217,Demo channel 112,https://www.youtube.com/channel/UCDEMOCHANNEL00000112,UCDEMOCHANNEL00000112,Demo video 217,Demo channel 112,Demo channel 112,UCDEMOCHANNEL00000112,Demo channel 112,UCDEMOCHANNEL00000112,3115.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,216950.0,3025.0,530.0,18675.0,20200624,1592956800.0,https://www.youtube.com/watch?v=VID00000217,"[""Demo category""]","[""demo tag 175""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Alma,2015-07-08 21:08:30.889000+00:00,2015-07-08 23:08:30.889000+02:00,2015-07-08,23,day,True,False,VID00000043,Watched Demo video 043,Demo video 043,Watched,English,https://www.youtube.com/watch?v=VID00000043,Demo channel 112,https://www.youtube.com/channel/UCDEMOCHANNEL00000112,UCDEMOCHANNEL00000112,Demo video 043,Demo channel 112,Demo channel 112,UCDEMOCHANNEL00000112,Demo channel 112,UCDEMOCHANNEL00000112,1646.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,47892.0,696.0,119.0,4838.0,20200208,1581120000.0,https://www.youtube.com/watch?v=VID00000043,"[""Demo category""]","[""demo tag 038""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Alma,2015-07-08 01:28:14.035000+00:00,2015-07-08 03:28:14.035000+02:00,2015-07-08,3,night,False,True,VID00000211,Watched Demo video 211,Demo video 211,Watched,English,https://www.youtube.com/watch?v=VID00000211,Demo channel 104,https://www.youtube.com/channel/UCDEMOCHANNEL00000104,UCDEMOCHANNEL00000104,Demo video 211,Demo channel 104,Demo channel 104,UCDEMOCHANNEL00000104,Demo channel 104,UCDEMOCHANNEL00000104,2930.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,210780.0,2940.0,515.0,18170.0,20200619,1592524800.0,https://www.youtube.com/watch?v=VID00000211,"[""Demo category""]","[""demo tag 170""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Alma,2015-06-26 10:27:49.003000+00:00,2015-06-26 12:27:49.003000+02:00,2015-06-26,12,day,True,False,VID00000166,Watched Demo video 166,Demo video 166,Watched,English,https://www.youtube.com/watch?v=VID00000166,,,,,,,,,,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,False,True,,,True,True,False,False,ERROR: [youtube] VID00000166: Video unavailable. This video is no longer available because the YouTube account associated with this video has been terminated.,Video unavailable. This video is no longer available because the YouTube account associated with this video has been terminated.,removed - account terminated,Y,Problematic,True
Alma,2015-06-14 07:13:13.518000+00:00,2015-06-14 09:13:13.518000+02:00,2015-06-14,9,day,True,False,VID00000084,Watched Demo video 084,Demo video 084,Watched,English,https://www.youtube.com/watch?v=VID00000084,Demo channel 122,https://www.youtube.com/channel/UCDEMOCHANNEL00000122,UCDEMOCHANNEL00000122,,,,,Demo channel 122,UCDEMOCHANNEL00000122,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,False,True,,,True,True,False,True,"ERROR: [youtube] VID00000084: Video unavailable. This video contains content from WMG, who has blocked it on copyright grounds",Video unavailable. This video contains content from copyright owner(s) who have blocked it on copyright grounds,removed - copyright claim,Platform external legal action,Removed due to external legal rights,False
Alma,2015-06-11 07:38:53.943000+00:00,2015-06-11 09:38:53.943000+02:00,2015-06-11,9,day,True,False,VID00000287,Watched Demo video 287,Demo video 287,Watched,English,https://www.youtube.com/watch?v=VID00000287,Demo channel 078,https://www.youtube.com/channel/UCDEMOCHANNEL00000078,UCDEMOCHANNEL00000078,Demo video 287,Demo channel 078,Demo channel 078,UCDEMOCHANNEL00000078,Demo channel 078,UCDEMOCHANNEL00000078,1698.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,289756.0,4028.0,707.0,24634.0,20200822,1598054400.0,https://www.youtube.com/watch?v=VID00000287,"[""Demo category""]","[""demo tag 234""]",en,ok,ok,True,True,17.0,False,True,True,True,True,,No error,No error,,No error,False
Alma,2015-06-10 20:40:17.439000+00:00,2015-06-10 22:40:17.439000+02:00,2015-06-10,22,day,True,False,VID00000272,Watched Demo video 272,Demo video 272,Watched,English,https://www.youtube.com/watch?v=VID00000272,Demo channel 078,https://www.youtube.com/channel/UCDEMOCHANNEL00000078,UCDEMOCHANNEL00000078,Demo video 272,Demo channel 078,Demo channel 078,UCDEMOCHANNEL00000078,Demo channel 078,UCDEMOCHANNEL00000078,1291.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,276182.0,3841.0,674.0,23523.0,20200811,1597104000.0,https://www.youtube.com/watch?v=VID00000272,"[""Demo category""]","[""demo tag 223""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Alma,2015-06-09 23:08:39.269000+00:00,2015-06-10 01:08:39.269000+02:00,2015-06-10,1,night,False,True,VID00000090,Watched Demo video 090,Demo video 090,Watched,English,https://www.youtube.com/watch?v=VID00000090,,,,,,,,,,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,True,True,44.0,,True,True,False,False,ERROR: [youtube] VID00000090: Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies,Private video. Sign in if you've been granted access to this video. Use --cookies-from-browser or --cookies for the authentication. See  https://github.com/yt-dlp/yt-dlp/wiki/FAQ#how-do-i-pass-cookies-to-yt-dlp  for how to manually pass cookies. Also see  https://github.com/yt-dlp/yt-dlp/wiki/Extractors#exporting-youtube-cookies  for tips on effectively exporting YouTube cookies,access management,N,Not problematic,False
Alma,2015-06-08 22:29:45.020000+00:00,2015-06-09 00:29:45.020000+02:00,2015-06-09,0,night,False,True,VID00000277,Watched Demo video 277,Demo video 277,Watched,English,https://www.youtube.com/watch?v=VID00000277,Demo channel 014,https://www.youtube.com/channel/UCDEMOCHANNEL00000014,UCDEMOCHANNEL00000014,Demo video 277,Demo channel 014,Demo channel 014,UCDEMOCHANNEL00000014,Demo channel 014,UCDEMOCHANNEL00000014,1402.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,279884.0,3892.0,683.0,23826.0,20200814,1597363200.0,https://www.youtube.com/watch?v=VID00000277,"[""Demo category""]","[""demo tag 226""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Alma,2015-05-28 09:25:36.357000+00:00,2015-05-28 11:25:36.357000+02:00,2015-05-28,11,day,True,False,VID00000248,Watched Demo video 248,Demo video 248,Watched,English,https://www.youtube.com/watch?v=VID00000248,,,,,,,,,,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,False,True,,,True,True,False,False,ERROR: [youtube] VID00000248: Video unavailable,Video unavailable,unavailable,N,Not problematic,False
Alma,2015-05-28 09:08:32.087000+00:00,2015-05-28 11:08:32.087000+02:00,2015-05-28,11,day,True,False,VID00000290,Watched Demo video 290,Demo video 290,Watched,English,https://www.youtube.com/watch?v=VID00000290,,,,,,,,,,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,False,True,,,True,True,False,False,ERROR: [youtube] VID00000290: Video unavailable,Video unavailable,unavailable,N,Not problematic,False
Alma,2015-05-18 08:50:12.792000+00:00,2015-05-18 10:50:12.792000+02:00,2015-05-18,10,day,True,False,VID00000129,Watched Demo video 129,Demo video 129,Watched,English,https://www.youtube.com/watch?v=VID00000129,Demo channel 084,https://www.youtube.com/channel/UCDEMOCHANNEL00000084,UCDEMOCHANNEL00000084,Demo video 129,Demo channel 084,Demo channel 084,UCDEMOCHANNEL00000084,Demo channel 084,UCDEMOCHANNEL00000084,562.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,131804.0,1852.0,323.0,11706.0,20200416,1586995200.0,https://www.youtube.com/watch?v=VID00000129,"[""Demo category""]","[""demo tag 106""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Alma,2015-05-14 18:38:27.631000+00:00,2015-05-14 20:38:27.631000+02:00,2015-05-14,20,day,True,False,VID00000012,Watched Demo video 012,Demo video 012,Watched,English,https://www.youtube.com/watch?v=VID00000012,Demo channel 056,https://www.youtube.com/channel/UCDEMOCHANNEL00000056,UCDEMOCHANNEL00000056,Demo video 012,Demo channel 056,Demo channel 056,UCDEMOCHANNEL00000056,Demo channel 056,UCDEMOCHANNEL00000056,647.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,14574.0,237.0,38.0,2111.0,20200112,1578787200.0,https://www.youtube.com/watch?v=VID00000012,"[""Demo category""]","[""demo tag 011""]",en,ok,ok,True,True,54.0,False,True,True,True,True,,No error,No error,,No error,False
Alma,2015-05-06 03:37:58.807000+00:00,2015-05-06 05:37:58.807000+02:00,2015-05-06,5,night,False,True,VID00000094,Watched Demo video 094,Demo video 094,Watched,English,https://www.youtube.com/watch?v=VID00000094,Demo channel 145,https://www.youtube.com/channel/UCDEMOCHANNEL00000145,UCDEMOCHANNEL00000145,Demo video 094,Demo channel 145,Demo channel 145,UCDEMOCHANNEL00000145,Demo channel 145,UCDEMOCHANNEL00000145,3126.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,97252.0,1376.0,239.0,8878.0,20200319,1584576000.0,https://www.youtube.com/watch?v=VID00000094,"[""Demo category""]","[""demo tag 078""]",en,ok,ok,True,True,52.0,False,True,True,True,True,,No error,No error,,No error,False
Alma,2015-05-04 18:04:39.581000+00:00,2015-05-04 20:04:39.581000+02:00,2015-05-04,20,day,True,False,VID00000119,Watched Demo video 119,Demo video 119,Watched,English,https://www.youtube.com/watch?v=VID00000119,Demo channel 121,https://www.youtube.com/channel/UCDEMOCHANNEL00000121,UCDEMOCHANNEL00000121,Demo video 119,Demo channel 121,Demo channel 121,UCDEMOCHANNEL00000121,Demo channel 121,UCDEMOCHANNEL00000121,266.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,121932.0,1716.0,299.0,10898.0,20200408,1586304000.0,https://www.youtube.com/watch?v=VID00000119,"[""Demo category""]","[""demo tag 098""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Alma,2015-05-03 20:42:39.900000+00:00,2015-05-03 22:42:39.900000+02:00,2015-05-03,22,day,True,False,VID00000160,Watched Demo video 160,Demo video 160,Watched,English,https://www.youtube.com/watch?v=VID00000160,Demo channel 084,https://www.youtube.com/channel/UCDEMOCHANNEL00000084,UCDEMOCHANNEL00000084,Demo video 160,Demo channel 084,Demo channel 084,UCDEMOCHANNEL00000084,Demo channel 084,UCDEMOCHANNEL00000084,1524.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,163888.0,2294.0,401.0,14332.0,20200512,1589241600.0,https://www.youtube.com/watch?v=VID00000160,"[""Demo category""]","[""demo tag 132""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Alma,2015-04-21 23:04:21.338000+00:00,2015-04-22 01:04:21.338000+02:00,2015-04-22,1,night,False,True,VID00000042,Watched Demo video 042,Demo video 042,Watched,English,https://www.youtube.com/watch?v=VID00000042,Demo channel 158,https://www.youtube.com/channel/UCDEMOCHANNEL00000158,UCDEMOCHANNEL00000158,Demo video 042,Demo channel 158,Demo channel 158,UCDEMOCHANNEL00000158,Demo channel 158,UCDEMOCHANNEL00000158,1609.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,46658.0,679.0,116.0,4737.0,20200207,1581033600.0,https://www.youtube.com/watch?v=VID00000042,"[""Demo category""]","[""demo tag 037""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Alma,2015-04-21 18:20:17.245000+00:00,2015-04-21 20:20:17.245000+02:00,2015-04-21,20,day,True,False,VID00000104,Watched Demo video 104,Demo video 104,Watched,English,https://www.youtube.com/watch?v=VID00000104,Demo channel 173,https://www.youtube.com/channel/UCDEMOCHANNEL00000173,UCDEMOCHANNEL00000173,Demo video 104,Demo channel 173,Demo channel 173,UCDEMOCHANNEL00000173,Demo channel 173,UCDEMOCHANNEL00000173,3422.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,107124.0,1512.0,263.0,9686.0,20200327,1585267200.0,https://www.youtube.com/watch?v=VID00000104,"[""Demo category""]","[""demo tag 086""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Alma,2015-04-21 15:08:25.529000+00:00,2015-04-21 17:08:25.529000+02:00,2015-04-21,17,day,True,False,VID00000292,Watched Demo video 292,Demo video 292,Watched,English,https://www.youtube.com/watch?v=VID00000292,Demo channel 141,https://www.youtube.com/channel/UCDEMOCHANNEL00000141,UCDEMOCHANNEL00000141,Demo video 292,Demo channel 141,Demo channel 141,UCDEMOCHANNEL00000141,Demo channel 141,UCDEMOCHANNEL00000141,1883.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,295926.0,4113.0,722.0,25139.0,20200827,1598486400.0,https://www.youtube.com/watch?v=VID00000292,"[""Demo category""]","[""demo tag 239""]",en,ok,ok,True,True,17.0,False,True,True,True,True,,No error,No error,,No error,False
Alma,2015-03-30 13:56:42.847000+00:00,2015-03-30 15:56:42.847000+02:00,2015-03-30,15,day,True,False,VID00000189,Watched Demo video 189,Demo video 189,Watched,English,https://www.youtube.com/watch?v=VID00000189,Demo channel 180,https://www.youtube.com/channel/UCDEMOCHANNEL00000180,UCDEMOCHANNEL00000180,Demo video 189,Demo channel 180,Demo channel 180,UCDEMOCHANNEL00000180,Demo channel 180,UCDEMOCHANNEL00000180,2338.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,191036.0,2668.0,467.0,16554.0,20200603,1591142400.0,https://www.youtube.com/watch?v=VID00000189,"[""Demo category""]","[""demo tag 154""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2025-04-01 20:43:25.151000+00:00,2025-04-01 22:43:25.151000+02:00,2025-04-01,22,day,True,False,VID00000072,Watched Demo video 072,Demo video 072,Watched,English,https://www.youtube.com/watch?v=VID00000072,Demo channel 051,https://www.youtube.com/channel/UCDEMOCHANNEL00000051,UCDEMOCHANNEL00000051,Demo video 072,Demo channel 051,Demo channel 051,UCDEMOCHANNEL00000051,Demo channel 051,UCDEMOCHANNEL00000051,2349.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,71338.0,1019.0,176.0,6757.0,20200227,1582761600.0,https://www.youtube.com/watch?v=VID00000072,"[""Demo category""]","[""demo tag 057""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False
Beata,2025-03-24 06:25:19.719000+00:00,2025-03-24 07:25:19.719000+01:00,2025-03-24,7,day,True,False,VID00000231,Watched Demo video 231,Demo video 231,Watched,English,https://www.youtube.com/watch?v=VID00000231,Demo channel 050,https://www.youtube.com/channel/UCDEMOCHANNEL00000050,UCDEMOCHANNEL00000050,Demo video 231,Demo channel 050,Demo channel 050,UCDEMOCHANNEL00000050,Demo channel 050,UCDEMOCHANNEL00000050,3559.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,231758.0,3229.0,566.0,19887.0,20200706,1593993600.0,https://www.youtube.com/watch?v=VID00000231,"[""Demo category""]","[""demo tag 187""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False
Beata,2024-12-16 09:33:36.856000+00:00,2024-12-16 10:33:36.856000+01:00,2024-12-16,10,day,True,False,VID00000306,Watched Demo video 306,Demo video 306,Watched,English,https://www.youtube.com/watch?v=VID00000306,Demo channel 155,https://www.youtube.com/channel/UCDEMOCHANNEL00000155,UCDEMOCHANNEL00000155,Demo video 306,Demo channel 155,Demo channel 155,UCDEMOCHANNEL00000155,Demo channel 155,UCDEMOCHANNEL00000155,40.0,0.56,1080.0,1920.0,1080x1920,30.0,True,False,True,False,309500.0,4300.0,755.0,26250.0,20200907,1599436800.0,https://www.youtube.com/watch?v=VID00000306,"[""Demo category""]","[""demo tag 250""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False
Beata,2024-11-04 07:56:39.913000+00:00,2024-11-04 08:56:39.913000+01:00,2024-11-04,8,day,True,False,VID00000307,Watched Demo video 307,Demo video 307,Watched,English,https://www.youtube.com/watch?v=VID00000307,Demo channel 123,https://www.youtube.com/channel/UCDEMOCHANNEL00000123,UCDEMOCHANNEL00000123,Demo video 307,Demo channel 123,Demo channel 123,UCDEMOCHANNEL00000123,Demo channel 123,UCDEMOCHANNEL00000123,2327.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,310734.0,4317.0,758.0,26351.0,20200908,1599523200.0,https://www.youtube.com/watch?v=VID00000307,"[""Demo category""]","[""demo tag 251""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False
Beata,2024-10-28 06:41:15.726000+00:00,2024-10-28 07:41:15.726000+01:00,2024-10-28,7,day,True,False,VID00000295,Watched Demo video 295,Demo video 295,Watched,English,https://www.youtube.com/watch?v=VID00000295,Demo channel 046,https://www.youtube.com/channel/UCDEMOCHANNEL00000046,UCDEMOCHANNEL00000046,Demo video 295,Demo channel 046,Demo channel 046,UCDEMOCHANNEL00000046,Demo channel 046,UCDEMOCHANNEL00000046,1957.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,298394.0,4147.0,728.0,25341.0,20200829,1598659200.0,https://www.youtube.com/watch?v=VID00000295,"[""Demo category""]","[""demo tag 241""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False
Beata,2024-08-27 08:43:47.705000+00:00,2024-08-27 10:43:47.705000+02:00,2024-08-27,10,day,True,False,VID00000126,Watched Demo video 126,Demo video 126,Watched,English,https://www.youtube.com/watch?v=VID00000126,Demo channel 006,https://www.youtube.com/channel/UCDEMOCHANNEL00000006,UCDEMOCHANNEL00000006,Demo video 126,Demo channel 006,Demo channel 006,UCDEMOCHANNEL00000006,Demo channel 006,UCDEMOCHANNEL00000006,451.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,128102.0,1801.0,314.0,11403.0,20200413,1586736000.0,https://www.youtube.com/watch?v=VID00000126,"[""Demo category""]","[""demo tag 103""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False
Beata,2024-08-14 09:50:34.656000+00:00,2024-08-14 11:50:34.656000+02:00,2024-08-14,11,day,True,False,VID00000254,Watched Demo video 254,Demo video 254,Watched,English,https://www.youtube.com/watch?v=VID00000254,Demo channel 125,https://www.youtube.com/channel/UCDEMOCHANNEL00000125,UCDEMOCHANNEL00000125,Demo video 254,Demo channel 125,Demo channel 125,UCDEMOCHANNEL00000125,Demo channel 125,UCDEMOCHANNEL00000125,736.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,257672.0,3586.0,629.0,22008.0,20200727,1595808000.0,https://www.youtube.com/watch?v=VID00000254,"[""Demo category""]","[""demo tag 208""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False
Beata,2024-08-07 11:16:22.893000+00:00,2024-08-07 13:16:22.893000+02:00,2024-08-07,13,day,True,False,VID00000125,Watched Demo video 125,Demo video 125,Watched,English,https://www.youtube.com/watch?v=VID00000125,Demo channel 008,https://www.youtube.com/channel/UCDEMOCHANNEL00000008,UCDEMOCHANNEL00000008,Demo video 125,Demo channel 008,Demo channel 008,UCDEMOCHANNEL00000008,Demo channel 008,UCDEMOCHANNEL00000008,132.0,0.56,1080.0,1920.0,1080x1920,30.0,True,False,True,False,126868.0,1784.0,311.0,11302.0,20200412,1586649600.0,https://www.youtube.com/watch?v=VID00000125,"[""Demo category""]","[""demo tag 102""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False
Beata,2024-05-16 09:08:26.727000+00:00,2024-05-16 11:08:26.727000+02:00,2024-05-16,11,day,True,False,VID00000284,Watched Demo video 284,Demo video 284,Watched,English,https://www.youtube.com/watch?v=VID00000284,Demo channel 159,https://www.youtube.com/channel/UCDEMOCHANNEL00000159,UCDEMOCHANNEL00000159,Demo video 284,Demo channel 159,Demo channel 159,UCDEMOCHANNEL00000159,Demo channel 159,UCDEMOCHANNEL00000159,141.0,0.56,1080.0,1920.0,1080x1920,30.0,True,False,True,False,286054.0,3977.0,698.0,24331.0,20200819,1597795200.0,https://www.youtube.com/watch?v=VID00000284,"[""Demo category""]","[""demo tag 231""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False
Beata,2024-04-11 05:10:43.316000+00:00,2024-04-11 07:10:43.316000+02:00,2024-04-11,7,day,True,False,VID00000130,Watched Demo video 130,Demo video 130,Watched,English,https://www.youtube.com/watch?v=VID00000130,Demo channel 080,https://www.youtube.com/channel/UCDEMOCHANNEL00000080,UCDEMOCHANNEL00000080,,,,,Demo channel 080,UCDEMOCHANNEL00000080,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,True,True,28.0,,True,True,False,True,ERROR: Unable to download video subtitles for 'en': HTTP Error 429: Too Many Requests,ERROR: Unable to download video subtitles for 'en': HTTP Error 429: Too Many Requests,access management,N,Not problematic,False
Beata,2024-04-11 05:09:26.643000+00:00,2024-04-11 07:09:26.643000+02:00,2024-04-11,7,day,True,False,VID00000063,Watched Demo video 063,Demo video 063,Watched,English,https://www.youtube.com/watch?v=VID00000063,Demo channel 080,https://www.youtube.com/channel/UCDEMOCHANNEL00000080,UCDEMOCHANNEL00000080,,,,,Demo channel 080,UCDEMOCHANNEL00000080,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,True,True,10.0,,True,True,False,True,ERROR: Unable to download video subtitles for 'en': HTTP Error 429: Too Many Requests,ERROR: Unable to download video subtitles for 'en': HTTP Error 429: Too Many Requests,access management,N,Not problematic,False
Beata,2024-02-20 14:45:57.206000+00:00,2024-02-20 15:45:57.206000+01:00,2024-02-20,15,day,True,False,VID00000235,Watched Demo video 235,Demo video 235,Watched,English,https://www.youtube.com/watch?v=VID00000235,Demo channel 052,https://www.youtube.com/channel/UCDEMOCHANNEL00000052,UCDEMOCHANNEL00000052,Demo video 235,Demo channel 052,Demo channel 052,UCDEMOCHANNEL00000052,Demo channel 052,UCDEMOCHANNEL00000052,3670.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,235460.0,3280.0,575.0,20190.0,20200709,1594252800.0,https://www.youtube.com/watch?v=VID00000235,"[""Demo category""]","[""demo tag 190""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2024-02-20 14:40:57.471000+00:00,2024-02-20 15:40:57.471000+01:00,2024-02-20,15,day,True,False,VID00000073,Watched Demo video 073,Demo video 073,Watched,English,https://www.youtube.com/watch?v=VID00000073,Demo channel 013,https://www.youtube.com/channel/UCDEMOCHANNEL00000013,UCDEMOCHANNEL00000013,Demo video 073,Demo channel 013,Demo channel 013,UCDEMOCHANNEL00000013,Demo channel 013,UCDEMOCHANNEL00000013,2386.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,72572.0,1036.0,179.0,6858.0,20200228,1582848000.0,https://www.youtube.com/watch?v=VID00000073,"[""Demo category""]","[""demo tag 058""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
Beata,2023-11-23 16:32:26.746000+00:00,2023-11-23 17:32:26.746000+01:00,2023-11-23,17,day,True,False,VID00000021,Watched Demo video 021,Demo video 021,Watched,English,https://www.youtube.com/watch?v=VID00000021,Demo channel 074,https://www.youtube.com/channel/UCDEMOCHANNEL00000074,UCDEMOCHANNEL00000074,Demo video 021,Demo channel 074,Demo channel 074,UCDEMOCHANNEL00000074,Demo channel 074,UCDEMOCHANNEL00000074,980.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,25680.0,390.0,65.0,3020.0,20200121,1579564800.0,https://www.youtube.com/watch?v=VID00000021,"[""Demo category""]","[""demo tag 020""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False
