Participant ID,time,watch_local_time,watch_local_date,watch_local_hour,time_of_day,is_daytime_watch,is_nighttime_watch,video_id,watched_title,clean_title,watch_action_prefix,watch_action_language_hint,url,donated_channel_title,donated_channel_url,donated_channel_id,metadata_title,metadata_channel,metadata_uploader,metadata_channel_id,analysis_channel_title,analysis_channel_id,duration_seconds,aspect_ratio,width,height,resolution,fps,shorts_metadata_available,is_short,is_long,is_short_by_metadata,view_count,like_count,comment_count,channel_follower_count,upload_date,metadata_timestamp,metadata_url,categories,tags,language,metadata_status,metadata_join_status,searched_for,has_search_history,seconds_since_prior_search,subscribed,has_subscription_history,has_metadata,has_duration,has_channel_id,metadata_error,generalized_error_msg,problematic_category,problematic_critical,problematic_assessment_label,is_problematic,watch_event_position,participant_event_number,next_watch_time,seconds_to_next_watch,expected_end_time,estimated_watch_seconds,overlap_with_next_seconds,estimated_watch_minutes,estimated_watch_hours,watchtime_status
Alma,2020-09-11 13:45:01.848000+00:00,2020-09-11 15:45:01.848000+02:00,2020-09-11,15,day,True,False,VID00000085,Watched Demo video 085,Demo video 085,Watched,English,https://www.youtube.com/watch?v=VID00000085,Demo channel 068,https://www.youtube.com/channel/UCDEMOCHANNEL00000068,UCDEMOCHANNEL00000068,,,,,Demo channel 068,UCDEMOCHANNEL00000068,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,False,True,,,True,True,False,True,ERROR: Unable to download video subtitles for 'en': HTTP Error 429: Too Many Requests,ERROR: Unable to download video subtitles for 'en': HTTP Error 429: Too Many Requests,access management,N,Not problematic,False,30,60,2022-03-17 12:53:47.338000+00:00,47689725.49,,,,,,missing_duration
Alma,2022-03-17 12:53:47.338000+00:00,2022-03-17 13:53:47.338000+01:00,2022-03-17,13,day,True,False,VID00000278,Watched Demo video 278,Demo video 278,Watched,English,https://www.youtube.com/watch?v=VID00000278,Demo channel 044,https://www.youtube.com/channel/UCDEMOCHANNEL00000044,UCDEMOCHANNEL00000044,Demo video 278,Demo channel 044,Demo channel 044,UCDEMOCHANNEL00000044,Demo channel 044,UCDEMOCHANNEL00000044,1439.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,281118.0,3909.0,686.0,23927.0,20200815.0,1597449600.0,https://www.youtube.com/watch?v=VID00000278,"[""Demo category""]","[""demo tag 227""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False,29,61,2022-06-03 09:43:18.227000+00:00,6727770.889,2022-03-17 13:17:46.338000+00:00,1439.0,0.0,23.983333333333334,0.3997222222222222,full_duration_before_next_watch
Alma,2022-06-03 09:43:18.227000+00:00,2022-06-03 11:43:18.227000+02:00,2022-06-03,11,day,True,False,VID00000014,Watched Demo video 014,Demo video 014,Watched,English,https://www.youtube.com/watch?v=VID00000014,,,,,,,,,,,,,,,,False,False,True,False,,,,,,,,,,,error,metadata_error,False,True,,,True,True,False,False,ERROR: [youtube] VID00000014: This video has been removed for violating YouTube's Community Guidelines,This video has been removed for violating YouTube's Community Guidelines,removed - community guidelines violated,Y,Problematic,True,28,62,2022-06-17 14:41:36.473000+00:00,1227498.246,,,,,,missing_duration
Alma,2022-06-17 14:41:36.473000+00:00,2022-06-17 16:41:36.473000+02:00,2022-06-17,16,day,True,False,VID00000195,Watched Demo video 195,Demo video 195,Watched,English,https://www.youtube.com/watch?v=VID00000195,Demo channel 116,https://www.youtube.com/channel/UCDEMOCHANNEL00000116,UCDEMOCHANNEL00000116,Demo video 195,Demo channel 116,Demo channel 116,UCDEMOCHANNEL00000116,Demo channel 116,UCDEMOCHANNEL00000116,70.0,0.56,1080.0,1920.0,1080x1920,30.0,True,True,False,True,198440.0,2770.0,485.0,17160.0,20200609.0,1591660800.0,https://www.youtube.com/watch?v=VID00000195,"[""Demo category""]","[""demo tag 160""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False,27,63,2022-06-17 14:43:10.824000+00:00,94.351,2022-06-17 14:42:46.473000+00:00,70.0,0.0,1.1666666666666667,0.019444444444444445,full_duration_before_next_watch
Alma,2022-06-17 14:43:10.824000+00:00,2022-06-17 16:43:10.824000+02:00,2022-06-17,16,day,True,False,VID00000207,Watched Demo video 207,Demo video 207,Watched,English,https://www.youtube.com/watch?v=VID00000207,Demo channel 143,https://www.youtube.com/channel/UCDEMOCHANNEL00000143,UCDEMOCHANNEL00000143,Demo video 207,Demo channel 143,Demo channel 143,UCDEMOCHANNEL00000143,Demo channel 143,UCDEMOCHANNEL00000143,79.0,0.56,1080.0,1920.0,1080x1920,30.0,True,True,False,True,209546.0,2923.0,512.0,18069.0,20200618.0,1592438400.0,https://www.youtube.com/watch?v=VID00000207,"[""Demo category""]","[""demo tag 169""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False,26,64,2022-10-24 08:12:22.493000+00:00,11122151.669,2022-06-17 14:44:29.824000+00:00,79.0,0.0,1.3166666666666667,0.021944444444444444,full_duration_before_next_watch
Alma,2022-10-24 08:12:22.493000+00:00,2022-10-24 10:12:22.493000+02:00,2022-10-24,10,day,True,False,VID00000196,Watched Demo video 196,Demo video 196,Watched,English,https://www.youtube.com/watch?v=VID00000196,Demo channel 037,https://www.youtube.com/channel/UCDEMOCHANNEL00000037,UCDEMOCHANNEL00000037,Demo video 196,Demo channel 037,Demo channel 037,UCDEMOCHANNEL00000037,Demo channel 037,UCDEMOCHANNEL00000037,2597.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,199674.0,2787.0,488.0,17261.0,20200610.0,1591747200.0,https://www.youtube.com/watch?v=VID00000196,"[""Demo category""]","[""demo tag 161""]",en,ok,ok,True,True,12.0,False,True,True,True,True,,No error,No error,,No error,False,25,65,2022-10-26 16:23:14.661000+00:00,202252.168,2022-10-24 08:55:39.493000+00:00,2597.0,0.0,43.28333333333333,0.7213888888888889,full_duration_before_next_watch
Alma,2022-10-26 16:23:14.661000+00:00,2022-10-26 18:23:14.661000+02:00,2022-10-26,18,day,True,False,VID00000117,Watched Demo video 117,Demo video 117,Watched,English,https://www.youtube.com/watch?v=VID00000117,Demo channel 093,https://www.youtube.com/channel/UCDEMOCHANNEL00000093,UCDEMOCHANNEL00000093,Demo video 117,Demo channel 093,Demo channel 093,UCDEMOCHANNEL00000093,Demo channel 093,UCDEMOCHANNEL00000093,3829.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,120698.0,1699.0,296.0,10797.0,20200407.0,1586217600.0,https://www.youtube.com/watch?v=VID00000117,"[""Demo category""]","[""demo tag 097""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False,24,66,2022-10-28 11:41:49.175000+00:00,155914.514,2022-10-26 17:27:03.661000+00:00,3829.0,0.0,63.81666666666667,1.063611111111111,full_duration_before_next_watch
Alma,2022-10-28 11:41:49.175000+00:00,2022-10-28 13:41:49.175000+02:00,2022-10-28,13,day,True,False,VID00000237,Watched Demo video 237,Demo video 237,Watched,English,https://www.youtube.com/watch?v=VID00000237,Demo channel 036,https://www.youtube.com/channel/UCDEMOCHANNEL00000036,UCDEMOCHANNEL00000036,Demo video 237,Demo channel 036,Demo channel 036,UCDEMOCHANNEL00000036,Demo channel 036,UCDEMOCHANNEL00000036,3744.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,237928.0,3314.0,581.0,20392.0,20200711.0,1594425600.0,https://www.youtube.com/watch?v=VID00000237,"[""Demo category""]","[""demo tag 192""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False,23,67,2023-04-04 06:35:44.595000+00:00,13632835.42,2022-10-28 12:44:13.175000+00:00,3744.0,0.0,62.4,1.04,full_duration_before_next_watch
Alma,2023-04-04 06:35:44.595000+00:00,2023-04-04 08:35:44.595000+02:00,2023-04-04,8,day,True,False,VID00000297,Watched Demo video 297,Demo video 297,Watched,English,https://www.youtube.com/watch?v=VID00000297,Demo channel 069,https://www.youtube.com/channel/UCDEMOCHANNEL00000069,UCDEMOCHANNEL00000069,Demo video 297,Demo channel 069,Demo channel 069,UCDEMOCHANNEL00000069,Demo channel 069,UCDEMOCHANNEL00000069,2031.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,300862.0,4181.0,734.0,25543.0,20200831.0,1598832000.0,https://www.youtube.com/watch?v=VID00000297,"[""Demo category""]","[""demo tag 243""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False,22,68,2023-06-09 07:44:09.514000+00:00,5706504.919,2023-04-04 07:09:35.595000+00:00,2031.0,0.0,33.85,0.5641666666666667,full_duration_before_next_watch
Alma,2023-06-09 07:44:09.514000+00:00,2023-06-09 09:44:09.514000+02:00,2023-06-09,9,day,True,False,VID00000138,Watched Demo video 138,Demo video 138,Watched,English,https://www.youtube.com/watch?v=VID00000138,Demo channel 072,https://www.youtube.com/channel/UCDEMOCHANNEL00000072,UCDEMOCHANNEL00000072,Demo video 138,Demo channel 072,Demo channel 072,UCDEMOCHANNEL00000072,Demo channel 072,UCDEMOCHANNEL00000072,821.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,140442.0,1971.0,344.0,12413.0,20200423.0,1587600000.0,https://www.youtube.com/watch?v=VID00000138,"[""Demo category""]","[""demo tag 113""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False,21,69,2023-09-15 12:06:16.217000+00:00,8482926.703,2023-06-09 07:57:50.514000+00:00,821.0,0.0,13.683333333333334,0.22805555555555557,full_duration_before_next_watch
Alma,2023-09-15 12:06:16.217000+00:00,2023-09-15 14:06:16.217000+02:00,2023-09-15,14,day,True,False,VID00000226,Watched Demo video 226,Demo video 226,Watched,English,https://www.youtube.com/watch?v=VID00000226,Demo channel 171,https://www.youtube.com/channel/UCDEMOCHANNEL00000171,UCDEMOCHANNEL00000171,Demo video 226,Demo channel 171,Demo channel 171,UCDEMOCHANNEL00000171,Demo channel 171,UCDEMOCHANNEL00000171,3374.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,225588.0,3144.0,551.0,19382.0,20200701.0,1593561600.0,https://www.youtube.com/watch?v=VID00000226,"[""Demo category""]","[""demo tag 182""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False,20,70,2023-12-05 10:42:22.434000+00:00,6993366.217,2023-09-15 13:02:30.217000+00:00,3374.0,0.0,56.233333333333334,0.9372222222222222,full_duration_before_next_watch
Alma,2023-12-05 10:42:22.434000+00:00,2023-12-05 11:42:22.434000+01:00,2023-12-05,11,day,True,False,VID00000199,Watched Demo video 199,Demo video 199,Watched,English,https://www.youtube.com/watch?v=VID00000199,Demo channel 039,https://www.youtube.com/channel/UCDEMOCHANNEL00000039,UCDEMOCHANNEL00000039,Demo video 199,Demo channel 039,Demo channel 039,UCDEMOCHANNEL00000039,Demo channel 039,UCDEMOCHANNEL00000039,2671.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,202142.0,2821.0,494.0,17463.0,20200612.0,1591920000.0,https://www.youtube.com/watch?v=VID00000199,"[""Demo category""]","[""demo tag 163""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False,19,71,2024-02-23 18:05:32.433000+00:00,6938589.999,2023-12-05 11:26:53.434000+00:00,2671.0,0.0,44.516666666666666,0.7419444444444444,full_duration_before_next_watch
Alma,2024-02-23 18:05:32.433000+00:00,2024-02-23 19:05:32.433000+01:00,2024-02-23,19,day,True,False,VID00000261,Watched Demo video 261,Demo video 261,Watched,English,https://www.youtube.com/watch?v=VID00000261,Demo channel 030,https://www.youtube.com/channel/UCDEMOCHANNEL00000030,UCDEMOCHANNEL00000030,Demo video 261,Demo channel 030,Demo channel 030,UCDEMOCHANNEL00000030,Demo channel 030,UCDEMOCHANNEL00000030,995.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,266310.0,3705.0,650.0,22715.0,20200803.0,1596412800.0,https://www.youtube.com/watch?v=VID00000261,"[""Demo category""]","[""demo tag 215""]",en,ok,ok,True,True,3.0,False,True,True,True,True,,No error,No error,,No error,False,18,72,2024-04-15 08:07:47.022000+00:00,4456934.589,2024-02-23 18:22:07.433000+00:00,995.0,0.0,16.583333333333332,0.2763888888888889,full_duration_before_next_watch
Alma,2024-04-15 08:07:47.022000+00:00,2024-04-15 10:07:47.022000+02:00,2024-04-15,10,day,True,False,VID00000202,Watched Demo video 202,Demo video 202,Watched,English,https://www.youtube.com/watch?v=VID00000202,Demo channel 042,https://www.youtube.com/channel/UCDEMOCHANNEL00000042,UCDEMOCHANNEL00000042,Demo video 202,Demo channel 042,Demo channel 042,UCDEMOCHANNEL00000042,Demo channel 042,UCDEMOCHANNEL00000042,2745.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,204610.0,2855.0,500.0,17665.0,20200614.0,1592092800.0,https://www.youtube.com/watch?v=VID00000202,"[""Demo category""]","[""demo tag 165""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False,17,73,2024-04-24 14:19:15.637000+00:00,799888.615,2024-04-15 08:53:32.022000+00:00,2745.0,0.0,45.75,0.7625,full_duration_before_next_watch
Alma,2024-04-24 14:19:15.637000+00:00,2024-04-24 16:19:15.637000+02:00,2024-04-24,16,day,True,False,VID00000185,Watched Demo video 185,Demo video 185,Watched,English,https://www.youtube.com/watch?v=VID00000185,Demo channel 134,https://www.youtube.com/channel/UCDEMOCHANNEL00000134,UCDEMOCHANNEL00000134,Demo video 185,Demo channel 134,Demo channel 134,UCDEMOCHANNEL00000134,Demo channel 134,UCDEMOCHANNEL00000134,2227.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,187334.0,2617.0,458.0,16251.0,20200531.0,1590883200.0,https://www.youtube.com/watch?v=VID00000185,"[""Demo category""]","[""demo tag 151""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False,16,74,2024-04-26 21:12:16.231000+00:00,197580.594,2024-04-24 14:56:22.637000+00:00,2227.0,0.0,37.11666666666667,0.6186111111111111,full_duration_before_next_watch
Alma,2024-04-26 21:12:16.231000+00:00,2024-04-26 23:12:16.231000+02:00,2024-04-26,23,day,True,False,VID00000059,Watched Demo video 059,Demo video 059,Watched,English,https://www.youtube.com/watch?v=VID00000059,Demo channel 015,https://www.youtube.com/channel/UCDEMOCHANNEL00000015,UCDEMOCHANNEL00000015,Demo video 059,Demo channel 015,Demo channel 015,UCDEMOCHANNEL00000015,Demo channel 015,UCDEMOCHANNEL00000015,2090.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,62700.0,900.0,155.0,6050.0,20200220.0,1582156800.0,https://www.youtube.com/watch?v=VID00000059,"[""Demo category""]","[""demo tag 050""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False,15,75,2024-04-26 21:14:33.220000+00:00,136.989,2024-04-26 21:47:06.231000+00:00,136.989,1953.011,2.28315,0.0380525,cut_off_by_next_watch
Alma,2024-04-26 21:14:33.220000+00:00,2024-04-26 23:14:33.220000+02:00,2024-04-26,23,day,True,False,VID00000187,Watched Demo video 187,Demo video 187,Watched,English,https://www.youtube.com/watch?v=VID00000187,Demo channel 057,https://www.youtube.com/channel/UCDEMOCHANNEL00000057,UCDEMOCHANNEL00000057,Demo video 187,Demo channel 057,Demo channel 057,UCDEMOCHANNEL00000057,Demo channel 057,UCDEMOCHANNEL00000057,2301.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,189802.0,2651.0,464.0,16453.0,20200602.0,1591056000.0,https://www.youtube.com/watch?v=VID00000187,"[""Demo category""]","[""demo tag 153""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False,14,76,2024-06-14 10:10:38.841000+00:00,4193765.621,2024-04-26 21:52:54.220000+00:00,2301.0,0.0,38.35,0.6391666666666667,full_duration_before_next_watch
Alma,2024-06-14 10:10:38.841000+00:00,2024-06-14 12:10:38.841000+02:00,2024-06-14,12,day,True,False,VID00000059,Watched Demo video 059,Demo video 059,Watched,English,https://www.youtube.com/watch?v=VID00000059,Demo channel 015,https://www.youtube.com/channel/UCDEMOCHANNEL00000015,UCDEMOCHANNEL00000015,Demo video 059,Demo channel 015,Demo channel 015,UCDEMOCHANNEL00000015,Demo channel 015,UCDEMOCHANNEL00000015,2090.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,62700.0,900.0,155.0,6050.0,20200220.0,1582156800.0,https://www.youtube.com/watch?v=VID00000059,"[""Demo category""]","[""demo tag 050""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False,13,77,2024-08-15 14:00:23.414000+00:00,5370584.573,2024-06-14 10:45:28.841000+00:00,2090.0,0.0,34.833333333333336,0.5805555555555556,full_duration_before_next_watch
Alma,2024-08-15 14:00:23.414000+00:00,2024-08-15 16:00:23.414000+02:00,2024-08-15,16,day,True,False,VID00000191,Watched Demo video 191,Demo video 191,Watched,English,https://www.youtube.com/watch?v=VID00000191,Demo channel 109,https://www.youtube.com/channel/UCDEMOCHANNEL00000109,UCDEMOCHANNEL00000109,Demo video 191,Demo channel 109,Demo channel 109,UCDEMOCHANNEL00000109,Demo channel 109,UCDEMOCHANNEL00000109,2412.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,193504.0,2702.0,473.0,16756.0,20200605.0,1591315200.0,https://www.youtube.com/watch?v=VID00000191,"[""Demo category""]","[""demo tag 156""]",en,ok,ok,False,True,,False,True,True,True,True,,No error,No error,,No error,False,12,78,2024-09-13 13:52:08.470000+00:00,2505105.056,2024-08-15 14:40:35.414000+00:00,2412.0,0.0,40.2,0.67,full_duration_before_next_watch
Alma,2024-09-13 13:52:08.470000+00:00,2024-09-13 15:52:08.470000+02:00,2024-09-13,15,day,True,False,VID00000020,Watched Demo video 020,Demo video 020,Watched,English,https://www.youtube.com/watch?v=VID00000020,Demo channel 165,https://www.youtube.com/channel/UCDEMOCHANNEL00000165,UCDEMOCHANNEL00000165,Demo video 020,Demo channel 165,Demo channel 165,UCDEMOCHANNEL00000165,Demo channel 165,UCDEMOCHANNEL00000165,49.0,0.56,1080.0,1920.0,1080x1920,30.0,True,True,False,True,24446.0,373.0,62.0,2919.0,20200120.0,1579478400.0,https://www.youtube.com/watch?v=VID00000020,"[""Demo category""]","[""demo tag 019""]",en,ok,ok,True,True,8.0,False,True,True,True,True,,No error,No error,,No error,False,11,79,2024-09-24 09:26:02.938000+00:00,934434.468,2024-09-13 13:52:57.470000+00:00,49.0,0.0,0.8166666666666667,0.01361111111111111,full_duration_before_next_watch
Alma,2024-09-24 09:26:02.938000+00:00,2024-09-24 11:26:02.938000+02:00,2024-09-24,11,day,True,False,VID00000150,Watched Demo video 150,Demo video 150,Watched,English,https://www.youtube.com/watch?v=VID00000150,Demo channel 171,https://www.youtube.com/channel/UCDEMOCHANNEL00000171,UCDEMOCHANNEL00000171,Demo video 150,Demo channel 171,Demo channel 171,UCDEMOCHANNEL00000171,Demo channel 171,UCDEMOCHANNEL00000171,1191.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,152782.0,2141.0,374.0,13423.0,20200503.0,1588464000.0,https://www.youtube.com/watch?v=VID00000150,"[""Demo category""]","[""demo tag 123""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False,10,80,2024-10-30 21:54:50.417000+00:00,3155327.479,2024-09-24 09:45:53.938000+00:00,1191.0,0.0,19.85,0.3308333333333333,full_duration_before_next_watch
Alma,2024-10-30 21:54:50.417000+00:00,2024-10-30 22:54:50.417000+01:00,2024-10-30,22,day,True,False,VID00000018,Watched Demo video 018,Demo video 018,Watched,English,https://www.youtube.com/watch?v=VID00000018,Demo channel 023,https://www.youtube.com/channel/UCDEMOCHANNEL00000023,UCDEMOCHANNEL00000023,Demo video 018,Demo channel 023,Demo channel 023,UCDEMOCHANNEL00000023,Demo channel 023,UCDEMOCHANNEL00000023,47.0,0.56,1080.0,1920.0,1080x1920,30.0,True,True,False,True,21978.0,339.0,56.0,2717.0,20200118.0,1579305600.0,https://www.youtube.com/watch?v=VID00000018,"[""Demo category""]","[""demo tag 017""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False,9,81,2024-11-10 11:16:26.506000+00:00,912096.089,2024-10-30 21:55:37.417000+00:00,47.0,0.0,0.7833333333333333,0.013055555555555556,full_duration_before_next_watch
Alma,2024-11-10 11:16:26.506000+00:00,2024-11-10 12:16:26.506000+01:00,2024-11-10,12,day,True,False,VID00000270,Watched Demo video 270,Demo video 270,Watched,English,https://www.youtube.com/watch?v=VID00000270,Demo channel 162,https://www.youtube.com/channel/UCDEMOCHANNEL00000162,UCDEMOCHANNEL00000162,Demo video 270,Demo channel 162,Demo channel 162,UCDEMOCHANNEL00000162,Demo channel 162,UCDEMOCHANNEL00000162,1217.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,273714.0,3807.0,668.0,23321.0,20200809.0,1596931200.0,https://www.youtube.com/watch?v=VID00000270,"[""Demo category""]","[""demo tag 221""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False,8,82,2024-11-18 11:39:28.361000+00:00,692581.855,2024-11-10 11:36:43.506000+00:00,1217.0,0.0,20.283333333333335,0.33805555555555555,full_duration_before_next_watch
Alma,2024-11-18 11:39:28.361000+00:00,2024-11-18 12:39:28.361000+01:00,2024-11-18,12,day,True,False,VID00000110,Watched Demo video 110,Demo video 110,Watched,English,https://www.youtube.com/watch?v=VID00000110,Demo channel 007,https://www.youtube.com/channel/UCDEMOCHANNEL00000007,UCDEMOCHANNEL00000007,Demo video 110,Demo channel 007,Demo channel 007,UCDEMOCHANNEL00000007,Demo channel 007,UCDEMOCHANNEL00000007,3570.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,112060.0,1580.0,275.0,10090.0,20200331.0,1585612800.0,https://www.youtube.com/watch?v=VID00000110,"[""Demo category""]","[""demo tag 090""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False,7,83,2024-11-18 11:53:00.638000+00:00,812.277,2024-11-18 12:38:58.361000+00:00,812.277,2757.723,13.53795,0.2256325,cut_off_by_next_watch
Alma,2024-11-18 11:53:00.638000+00:00,2024-11-18 12:53:00.638000+01:00,2024-11-18,12,day,True,False,VID00000233,Watched Demo video 233,Demo video 233,Watched,English,https://www.youtube.com/watch?v=VID00000233,Demo channel 007,https://www.youtube.com/channel/UCDEMOCHANNEL00000007,UCDEMOCHANNEL00000007,Demo video 233,Demo channel 007,Demo channel 007,UCDEMOCHANNEL00000007,Demo channel 007,UCDEMOCHANNEL00000007,3633.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,234226.0,3263.0,572.0,20089.0,20200708.0,1594166400.0,https://www.youtube.com/watch?v=VID00000233,"[""Demo category""]","[""demo tag 189""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False,6,84,2024-11-18 21:16:12.824000+00:00,33792.186,2024-11-18 12:53:33.638000+00:00,3633.0,0.0,60.55,1.0091666666666668,full_duration_before_next_watch
Alma,2024-11-18 21:16:12.824000+00:00,2024-11-18 22:16:12.824000+01:00,2024-11-18,22,day,True,False,VID00000264,Watched Demo video 264,Demo video 264,Watched,English,https://www.youtube.com/watch?v=VID00000264,Demo channel 105,https://www.youtube.com/channel/UCDEMOCHANNEL00000105,UCDEMOCHANNEL00000105,Demo video 264,Demo channel 105,Demo channel 105,UCDEMOCHANNEL00000105,Demo channel 105,UCDEMOCHANNEL00000105,1106.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,270012.0,3756.0,659.0,23018.0,20200806.0,1596672000.0,https://www.youtube.com/watch?v=VID00000264,"[""Demo category""]","[""demo tag 218""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False,5,85,2024-12-13 07:07:08.189000+00:00,2109055.365,2024-11-18 21:34:38.824000+00:00,1106.0,0.0,18.433333333333334,0.30722222222222223,full_duration_before_next_watch
Alma,2024-12-13 07:07:08.189000+00:00,2024-12-13 08:07:08.189000+01:00,2024-12-13,8,day,True,False,VID00000157,Watched Demo video 157,Demo video 157,Watched,English,https://www.youtube.com/watch?v=VID00000157,Demo channel 137,https://www.youtube.com/channel/UCDEMOCHANNEL00000137,UCDEMOCHANNEL00000137,Demo video 157,Demo channel 137,Demo channel 137,UCDEMOCHANNEL00000137,Demo channel 137,UCDEMOCHANNEL00000137,1413.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,160186.0,2243.0,392.0,14029.0,20200509.0,1588982400.0,https://www.youtube.com/watch?v=VID00000157,"[""Demo category""]","[""demo tag 129""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False,4,86,2025-01-30 11:00:54.583000+00:00,4161226.394,2024-12-13 07:30:41.189000+00:00,1413.0,0.0,23.55,0.3925,full_duration_before_next_watch
Alma,2025-01-30 11:00:54.583000+00:00,2025-01-30 12:00:54.583000+01:00,2025-01-30,12,day,True,False,VID00000122,Watched Demo video 122,Demo video 122,Watched,English,https://www.youtube.com/watch?v=VID00000122,Demo channel 027,https://www.youtube.com/channel/UCDEMOCHANNEL00000027,UCDEMOCHANNEL00000027,Demo video 122,Demo channel 027,Demo channel 027,UCDEMOCHANNEL00000027,Demo channel 027,UCDEMOCHANNEL00000027,303.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,123166.0,1733.0,302.0,10999.0,20200409.0,1586390400.0,https://www.youtube.com/watch?v=VID00000122,"[""Demo category""]","[""demo tag 099""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False,3,87,2025-02-04 21:01:38.803000+00:00,468044.22,2025-01-30 11:05:57.583000+00:00,303.0,0.0,5.05,0.08416666666666667,full_duration_before_next_watch
Alma,2025-02-04 21:01:38.803000+00:00,2025-02-04 22:01:38.803000+01:00,2025-02-04,22,day,True,False,VID00000051,Watched Demo video 051,Demo video 051,Watched,English,https://www.youtube.com/watch?v=VID00000051,Demo channel 081,https://www.youtube.com/channel/UCDEMOCHANNEL00000081,UCDEMOCHANNEL00000081,Demo video 051,Demo channel 081,Demo channel 081,UCDEMOCHANNEL00000081,Demo channel 081,UCDEMOCHANNEL00000081,1868.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,55296.0,798.0,137.0,5444.0,20200214.0,1581638400.0,https://www.youtube.com/watch?v=VID00000051,"[""Demo category""]","[""demo tag 044""]",en,ok,ok,False,True,,True,True,True,True,True,,No error,No error,,No error,False,2,88,2025-03-13 13:53:45.738000+00:00,3171126.935,2025-02-04 21:32:46.803000+00:00,1868.0,0.0,31.133333333333333,0.5188888888888888,full_duration_before_next_watch
Alma,2025-03-13 13:53:45.738000+00:00,2025-03-13 14:53:45.738000+01:00,2025-03-13,14,day,True,False,VID00000213,Watched Demo video 213,Demo video 213,Watched,English,https://www.youtube.com/watch?v=VID00000213,Demo channel 067,https://www.youtube.com/channel/UCDEMOCHANNEL00000067,UCDEMOCHANNEL00000067,Demo video 213,Demo channel 067,Demo channel 067,UCDEMOCHANNEL00000067,Demo channel 067,UCDEMOCHANNEL00000067,3004.0,1.78,1920.0,1080.0,1920x1080,30.0,True,False,True,False,213248.0,2974.0,521.0,18372.0,20200621.0,1592697600.0,https://www.youtube.com/watch?v=VID00000213,"[""Demo category""]","[""demo tag 172""]",en,ok,ok,True,True,2.0,True,True,True,True,True,,No error,No error,,No error,False,1,89,2025-03-24 07:32:25.697000+00:00,927519.959,2025-03-13 14:43:49.738000+00:00,3004.0,0.0,50.06666666666667,0.8344444444444444,full_duration_before_next_watch
